order_id,item_id,product_id,quantity,list_price,discount,OrderItems_Id
1021,1,49,2,3499.99,0.07,10211
1021,2,23,2,299.99,0.07,10212
1022,1,33,1,469.99,0.2,10221
1022,2,46,1,1409.99,0.1,10222
1022,3,65,1,346.99,0.07,10223
1022,4,5,1,1320.99,0.07,10224
1023,1,91,1,349.99,0.07,10231
1023,2,43,2,5299.99,0.1,10232
1024,1,104,1,481.99,0.2,10241
1024,2,28,2,2499.99,0.05,10242
1024,3,98,2,489.99,0.2,10243
1024,4,96,2,349.99,0.1,10244
1024,5,91,1,349.99,0.2,10245
1025,1,89,1,209.99,0.07,10251
1025,2,102,1,489.99,0.1,10252
1025,3,39,1,1499.99,0.1,10253
1025,4,15,1,529.99,0.05,10254
1025,5,66,2,250.99,0.05,10255
1026,1,7,2,3999.99,0.07,10261
1027,1,95,2,299.99,0.1,10271
1027,2,14,2,269.99,0.05,10272
1028,1,111,2,470.99,0.1,10281
1028,2,10,1,1549,0.2,10282
1028,3,41,1,1469.99,0.2,10283
1028,4,35,2,832.99,0.1,10284
1028,5,108,1,449.99,0.2,10285
1029,1,20,1,599.99,0.2,10291
1029,2,55,1,2699.99,0.1,10292
1029,3,40,1,4999.99,0.2,10293
1029,4,68,2,449.99,0.1,10294
1030,1,27,1,999.99,0.05,10301
1030,2,10,2,1549,0.1,10302
1030,3,72,1,619.99,0.1,10303
1031,1,27,2,999.99,0.2,10311
1031,2,108,2,449.99,0.2,10312
1032,1,60,2,1559.99,0.1,10321
1032,2,17,1,429,0.1,10322
1033,1,26,1,599.99,0.07,10331
1033,2,109,2,416.99,0.1,10332
1033,3,27,2,999.99,0.07,10333
1034,1,101,1,339.99,0.1,10341
1034,2,8,2,1799.99,0.1,10342
1034,3,11,2,1680.99,0.07,10343
1034,4,21,1,269.99,0.05,10344
1035,1,96,1,349.99,0.2,10351
1036,1,55,2,2699.99,0.1,10361
1036,2,76,1,299.99,0.07,10362
1036,3,18,2,449,0.05,10363
1036,4,65,2,346.99,0.2,10364
1036,5,12,1,549.99,0.2,10365
1037,1,74,2,439.99,0.07,10371
1037,2,3,1,999.99,0.07,10372
1037,3,65,2,346.99,0.2,10373
1037,4,92,1,209.99,0.07,10374
1037,5,84,2,109.99,0.05,10375
1038,1,83,1,149.99,0.05,10381
1038,2,9,1,2999.99,0.07,10382
1039,1,18,2,449,0.2,10391
1040,1,97,1,349.99,0.1,10401
1040,2,28,2,2499.99,0.2,10402
1040,3,64,1,489.99,0.07,10403
1040,4,27,2,999.99,0.07,10404
1040,5,8,2,1799.99,0.05,10405
1041,1,89,1,209.99,0.1,10411
1041,2,61,2,4999.99,0.07,10412
1041,3,94,2,249.99,0.1,10413
1042,1,23,1,299.99,0.1,10421
1043,1,55,2,2699.99,0.1,10431
1043,2,20,1,599.99,0.07,10432
1044,1,97,2,349.99,0.1,10441
1045,1,28,1,2499.99,0.05,10451
1045,2,104,2,481.99,0.05,10452
1046,1,60,1,1559.99,0.07,10461
1046,2,79,1,402.99,0.07,10462
1046,3,32,1,469.99,0.07,10463
1046,4,41,2,1469.99,0.1,10464
1046,5,17,2,429,0.05,10465
1047,1,28,2,2499.99,0.1,10471
1047,2,78,1,647.99,0.2,10472
1047,3,35,1,832.99,0.05,10473
1047,4,49,1,3499.99,0.05,10474
1048,1,3,2,999.99,0.1,10481
1048,2,37,1,379.99,0.1,10482
1048,3,94,1,249.99,0.05,10483
1049,1,9,1,2999.99,0.1,10491
1049,2,36,2,832.99,0.05,10492
1049,3,3,1,999.99,0.1,10493
1049,4,26,1,599.99,0.07,10494
1049,5,10,2,1549,0.05,10495
1050,1,96,2,349.99,0.07,10501
1050,2,99,2,299.99,0.1,10502
1050,3,45,2,869.99,0.2,10503
1050,4,14,2,269.99,0.2,10504
1051,1,46,1,1409.99,0.2,10511
1052,1,7,1,3999.99,0.05,10521
1052,2,103,1,551.99,0.05,10522
1052,3,26,2,599.99,0.07,10523
1053,1,49,2,3499.99,0.05,10531
1053,2,26,2,599.99,0.2,10532
1053,3,23,2,299.99,0.2,10533
1053,4,68,1,449.99,0.1,10534
1053,5,73,2,749.99,0.05,10535
1054,1,36,2,832.99,0.1,10541
1054,2,16,1,599.99,0.05,10542
1055,1,43,2,5299.99,0.07,10551
1055,2,101,2,339.99,0.2,10552
1055,3,12,2,549.99,0.1,10553
1055,4,83,2,149.99,0.1,10554
1055,5,60,1,1559.99,0.2,10555
1056,1,3,1,999.99,0.05,10561
1057,1,105,1,533.99,0.2,10571
1057,2,97,1,349.99,0.05,10572
1057,3,98,2,489.99,0.05,10573
1058,1,43,1,5299.99,0.1,10581
1058,2,29,2,999.99,0.05,10582
1058,3,103,1,551.99,0.07,10583
1059,1,46,2,1409.99,0.05,10591
1059,2,7,1,3999.99,0.1,10592
1059,3,13,1,269.99,0.07,10593
1060,1,7,1,3999.99,0.07,10601
1060,2,11,2,1680.99,0.07,10602
1060,3,61,2,4999.99,0.1,10603
1060,4,30,2,999.99,0.05,10604
1061,1,14,1,269.99,0.07,10611
1061,2,19,1,449,0.1,10612
1062,1,13,1,269.99,0.05,10621
1062,2,111,2,470.99,0.2,10622
1062,3,5,1,1320.99,0.05,10623
1062,4,12,1,549.99,0.2,10624
1063,1,33,2,469.99,0.1,10631
1063,2,100,2,489.99,0.07,10632
1063,3,72,2,619.99,0.2,10633
1064,1,18,1,449,0.07,10641
1064,2,49,1,3499.99,0.1,10642
1065,1,48,2,1499.99,0.07,10651
1065,2,103,2,551.99,0.05,10652
1065,3,63,1,3499.99,0.07,10653
1066,1,15,2,529.99,0.05,10661
1066,2,46,1,1409.99,0.1,10662
1066,3,12,1,549.99,0.1,10663
1067,1,74,2,439.99,0.07,10671
1067,2,9,2,2999.99,0.2,10672
1067,3,72,2,619.99,0.1,10673
1067,4,6,2,469.99,0.2,10674
1068,1,87,2,189.99,0.2,10681
1068,2,82,1,659.99,0.2,10682
1068,3,49,2,3499.99,0.2,10683
1068,4,45,2,869.99,0.2,10684
1069,1,109,1,416.99,0.07,10691
1069,2,93,1,209.99,0.1,10692
1070,1,110,1,470.99,0.2,10701
1070,2,18,2,449,0.1,10702
1070,3,94,1,249.99,0.05,10703
1071,1,25,2,499.99,0.2,10711
1072,1,83,1,149.99,0.2,10721
1072,2,89,2,209.99,0.07,10722
1072,3,36,2,832.99,0.07,10723
1073,1,81,1,1099.99,0.2,10731
1073,2,13,1,269.99,0.07,10732
1073,3,20,1,599.99,0.2,10733
1074,1,59,1,2599.99,0.1,10741
1074,2,87,1,189.99,0.07,10742
1074,3,89,2,209.99,0.1,10743
1075,1,48,2,1499.99,0.1,10751
1075,2,111,2,470.99,0.05,10752
1076,1,95,1,299.99,0.1,10761
1076,2,102,1,489.99,0.07,10762
1076,3,73,2,749.99,0.07,10763
1077,1,60,2,1559.99,0.05,10771
1078,1,76,2,299.99,0.07,10781
1078,2,60,2,1559.99,0.2,10782
1078,3,15,1,529.99,0.07,10783
1078,4,10,2,1549,0.1,10784
1078,5,72,2,619.99,0.2,10785
1079,1,70,2,659.99,0.07,10791
1080,1,31,1,1632.99,0.2,10801
1080,2,40,1,4999.99,0.1,10802
1080,3,50,1,5999.99,0.05,10803
1080,4,32,2,469.99,0.2,10804
1080,5,86,1,149.99,0.05,10805
1081,1,52,2,875.99,0.1,10811
1082,1,29,2,999.99,0.2,10821
1083,1,65,2,346.99,0.2,10831
1083,2,77,2,799.99,0.1,10832
1083,3,61,1,4999.99,0.07,10833
1083,4,33,1,469.99,0.2,10834
1084,1,30,1,999.99,0.05,10841
1084,2,70,1,659.99,0.05,10842
1084,3,98,2,489.99,0.2,10843
1084,4,65,2,346.99,0.07,10844
1084,5,60,1,1559.99,0.1,10845
1085,1,66,2,250.99,0.2,10851
1085,2,64,1,489.99,0.1,10852
1085,3,74,1,439.99,0.1,10853
1086,1,108,1,449.99,0.07,10861
1086,2,67,1,250.99,0.1,10862
1086,3,81,2,1099.99,0.05,10863
1086,4,10,2,1549,0.07,10864
1086,5,5,1,1320.99,0.2,10865
1087,1,15,1,529.99,0.07,10871
1087,2,102,2,489.99,0.07,10872
1087,3,59,2,2599.99,0.1,10873
1087,4,13,2,269.99,0.07,10874
1087,5,109,2,416.99,0.2,10875
1088,1,64,1,489.99,0.1,10881
1088,2,30,1,999.99,0.1,10882
1088,3,33,1,469.99,0.07,10883
1088,4,36,2,832.99,0.2,10884
1089,1,70,2,659.99,0.07,10891
1089,2,30,2,999.99,0.05,10892
1090,1,74,1,439.99,0.2,10901
1091,1,97,1,349.99,0.05,10911
1091,2,56,1,5499.99,0.1,10912
1091,3,19,1,449,0.1,10913
1092,1,34,1,469.99,0.05,10921
1092,2,30,2,999.99,0.07,10922
1092,3,2,2,749.99,0.1,10923
1092,4,18,1,449,0.2,10924
1093,1,45,2,869.99,0.07,10931
1093,2,17,2,429,0.1,10932
1093,3,90,2,209.99,0.1,10933
1094,1,71,1,416.99,0.1,10941
1094,2,11,1,1680.99,0.1,10942
1094,3,24,1,549.99,0.1,10943
1094,4,107,1,416.99,0.2,10944
1095,1,78,2,647.99,0.05,10951
1095,2,3,2,999.99,0.2,10952
1095,3,15,2,529.99,0.1,10953
1095,4,31,1,1632.99,0.2,10954
1095,5,50,2,5999.99,0.05,10955
1096,1,11,1,1680.99,0.1,10961
1097,1,99,1,299.99,0.05,10971
1097,2,106,2,449.99,0.07,10972
1097,3,98,2,489.99,0.07,10973
1097,4,19,1,449,0.2,10974
1097,5,35,2,832.99,0.05,10975
1098,1,88,1,189.99,0.1,10981
1099,1,64,1,489.99,0.1,10991
1099,2,13,2,269.99,0.05,10992
1099,3,46,1,1409.99,0.07,10993
1099,4,89,2,209.99,0.1,10994
1100,1,12,1,549.99,0.05,11001
1100,2,9,2,2999.99,0.1,11002
1101,1,105,1,533.99,0.07,11011
1101,2,51,1,6499.99,0.05,11012
1102,1,91,1,349.99,0.07,11021
1103,1,106,1,449.99,0.2,11031
1103,2,46,2,1409.99,0.2,11032
1104,1,17,1,429,0.1,11041
1104,2,70,2,659.99,0.1,11042
1104,3,43,1,5299.99,0.07,11043
1104,4,80,1,761.99,0.07,11044
1105,1,60,1,1559.99,0.05,11051
1105,2,56,2,5499.99,0.2,11052
1105,3,35,2,832.99,0.07,11053
1106,1,96,1,349.99,0.1,11061
1107,1,43,1,5299.99,0.2,11071
1107,2,41,2,1469.99,0.2,11072
1108,1,45,2,869.99,0.05,11081
1108,2,100,1,489.99,0.07,11082
1108,3,105,1,533.99,0.07,11083
1109,1,72,2,619.99,0.1,11091
1110,1,56,1,5499.99,0.1,11101
1111,1,95,1,299.99,0.05,11111
1111,2,66,2,250.99,0.1,11112
1111,3,14,1,269.99,0.2,11113
1111,4,24,1,549.99,0.07,11114
1112,1,71,2,416.99,0.05,11121
1112,2,42,1,2299.99,0.07,11122
1112,3,5,2,1320.99,0.1,11123
1112,4,87,2,189.99,0.07,11124
1112,5,9,2,2999.99,0.1,11125
1113,1,106,1,449.99,0.07,11131
1114,1,52,1,875.99,0.2,11141
1115,1,97,2,349.99,0.2,11151
1115,2,50,2,5999.99,0.07,11152
1115,3,91,2,349.99,0.07,11153
1115,4,49,2,3499.99,0.1,11154
1116,1,11,2,1680.99,0.07,11161
1117,1,37,2,379.99,0.1,11171
1117,2,91,1,349.99,0.2,11172
1117,3,51,2,6499.99,0.1,11173
1118,1,55,2,2699.99,0.2,11181
1118,2,50,1,5999.99,0.07,11182
1118,3,29,1,999.99,0.05,11183
1118,4,47,2,5299.99,0.2,11184
1119,1,93,2,209.99,0.1,11191
1119,2,55,2,2699.99,0.05,11192
1119,3,104,1,481.99,0.2,11193
1120,1,92,2,209.99,0.07,11201
1120,2,31,1,1632.99,0.07,11202
1120,3,30,2,999.99,0.05,11203
1120,4,93,1,209.99,0.07,11204
1120,5,94,1,249.99,0.2,11205
1121,1,11,2,1680.99,0.1,11211
1121,2,110,2,470.99,0.05,11212
1122,1,9,2,2999.99,0.07,11221
1122,2,53,1,749.99,0.1,11222
1122,3,49,2,3499.99,0.2,11223
1122,4,41,2,1469.99,0.05,11224
1122,5,72,1,619.99,0.1,11225
1123,1,65,2,346.99,0.07,11231
1123,2,61,2,4999.99,0.1,11232
1124,1,7,2,3999.99,0.1,11241
1124,2,6,1,469.99,0.1,11242
1124,3,109,2,416.99,0.07,11243
1124,4,45,2,869.99,0.05,11244
1124,5,2,2,749.99,0.05,11245
1125,1,16,2,599.99,0.05,11251
1125,2,21,1,269.99,0.1,11252
1125,3,81,2,1099.99,0.07,11253
1125,4,24,1,549.99,0.07,11254
1125,5,32,2,469.99,0.07,11255
1126,1,33,2,469.99,0.1,11261
1126,2,58,1,4999.99,0.2,11262
1126,3,89,2,209.99,0.05,11263
1127,1,23,2,299.99,0.1,11271
1127,2,96,2,349.99,0.07,11272
1127,3,37,1,379.99,0.2,11273
1128,1,44,1,539.99,0.05,11281
1128,2,10,1,1549,0.2,11282
1128,3,65,2,346.99,0.05,11283
1129,1,71,2,416.99,0.2,11291
1129,2,56,1,5499.99,0.2,11292
1129,3,61,2,4999.99,0.05,11293
1130,1,54,2,3199.99,0.2,11301
1131,1,60,2,1559.99,0.07,11311
1131,2,103,2,551.99,0.05,11312
1132,1,43,1,5299.99,0.05,11321
1132,2,10,1,1549,0.1,11322
1132,3,36,2,832.99,0.1,11323
1132,4,16,1,599.99,0.05,11324
1133,1,4,2,2899.99,0.05,11331
1133,2,17,1,429,0.07,11332
1133,3,90,2,209.99,0.2,11333
1133,4,62,1,3499.99,0.2,11334
1134,1,97,1,349.99,0.1,11341
1134,2,36,1,832.99,0.1,11342
1135,1,101,2,339.99,0.05,11351
1135,2,51,1,6499.99,0.1,11352
1136,1,105,1,533.99,0.1,11361
1137,1,28,1,2499.99,0.2,11371
1137,2,58,2,4999.99,0.2,11372
1137,3,84,2,109.99,0.2,11373
1137,4,69,2,416.99,0.07,11374
1138,1,13,2,269.99,0.05,11381
1138,2,105,2,533.99,0.05,11382
1138,3,93,1,209.99,0.1,11383
1139,1,106,2,449.99,0.05,11391
1139,2,44,2,539.99,0.1,11392
1139,3,69,1,416.99,0.05,11393
1139,4,25,2,499.99,0.1,11394
1139,5,7,1,3999.99,0.1,11395
1140,1,39,2,1499.99,0.1,11401
1140,2,71,2,416.99,0.07,11402
1140,3,38,2,549.99,0.1,11403
1140,4,40,2,4999.99,0.07,11404
1141,1,8,1,1799.99,0.1,11411
1142,1,20,2,599.99,0.07,11421
1142,2,30,1,999.99,0.1,11422
1142,3,109,2,416.99,0.05,11423
1142,4,108,2,449.99,0.2,11424
1142,5,100,2,489.99,0.05,11425
1143,1,99,1,299.99,0.2,11431
1143,2,48,1,1499.99,0.2,11432
1143,3,69,2,416.99,0.1,11433
1144,1,88,1,189.99,0.07,11441
1145,1,105,2,533.99,0.07,11451
1146,1,36,1,832.99,0.07,11461
1146,2,64,1,489.99,0.2,11462
1146,3,11,1,1680.99,0.2,11463
1147,1,82,1,659.99,0.2,11471
1147,2,39,2,1499.99,0.05,11472
1148,1,82,1,659.99,0.07,11481
1148,2,22,1,269.99,0.07,11482
1148,3,77,2,799.99,0.05,11483
1148,4,94,2,249.99,0.1,11484
1149,1,98,2,489.99,0.07,11491
1149,2,48,1,1499.99,0.05,11492
1149,3,58,1,4999.99,0.05,11493
1149,4,85,1,329.99,0.2,11494
1149,5,94,1,249.99,0.1,11495
1150,1,29,1,999.99,0.05,11501
1150,2,91,1,349.99,0.05,11502
1150,3,104,2,481.99,0.07,11503
1150,4,21,2,269.99,0.1,11504
1151,1,30,2,999.99,0.05,11511
1152,1,58,1,4999.99,0.07,11521
1152,2,91,2,349.99,0.2,11522
1152,3,24,1,549.99,0.05,11523
1153,1,103,1,551.99,0.1,11531
1153,2,6,2,469.99,0.05,11532
1154,1,17,1,429,0.2,11541
1154,2,60,1,1559.99,0.07,11542
1154,3,67,2,250.99,0.2,11543
1155,1,68,2,449.99,0.05,11551
1155,2,6,2,469.99,0.1,11552
1155,3,35,1,832.99,0.07,11553
1155,4,77,2,799.99,0.05,11554
1156,1,111,2,470.99,0.05,11561
1156,2,86,1,149.99,0.05,11562
1157,1,20,1,599.99,0.1,11571
1157,2,31,2,1632.99,0.1,11572
1157,3,37,2,379.99,0.2,11573
1157,4,41,1,1469.99,0.07,11574
1158,1,95,2,299.99,0.1,11581
1158,2,74,1,439.99,0.07,11582
1159,1,12,2,549.99,0.1,11591
1160,1,41,1,1469.99,0.1,11601
1160,2,9,1,2999.99,0.2,11602
1161,1,71,2,416.99,0.1,11611
1161,2,38,1,549.99,0.07,11612
1161,3,22,1,269.99,0.2,11613
1161,4,29,2,999.99,0.1,11614
1162,1,88,1,189.99,0.2,11621
1162,2,40,2,4999.99,0.2,11622
1162,3,86,1,149.99,0.1,11623
1162,4,41,1,1469.99,0.05,11624
1162,5,12,2,549.99,0.05,11625
1163,1,63,2,3499.99,0.05,11631
1163,2,53,2,749.99,0.1,11632
1164,1,8,1,1799.99,0.2,11641
1164,2,78,1,647.99,0.05,11642
1164,3,103,2,551.99,0.05,11643
1164,4,44,2,539.99,0.05,11644
1165,1,65,2,346.99,0.07,11651
1165,2,68,1,449.99,0.07,11652
1166,1,103,2,551.99,0.07,11661
1167,1,29,2,999.99,0.05,11671
1167,2,81,2,1099.99,0.1,11672
1167,3,68,1,449.99,0.07,11673
1168,1,23,2,299.99,0.1,11681
1168,2,82,1,659.99,0.2,11682
1168,3,51,1,6499.99,0.07,11683
1168,4,107,2,416.99,0.2,11684
1168,5,15,2,529.99,0.05,11685
1169,1,91,2,349.99,0.2,11691
1169,2,51,1,6499.99,0.05,11692
1169,3,58,2,4999.99,0.1,11693
1169,4,81,2,1099.99,0.2,11694
1170,1,15,1,529.99,0.1,11701
1170,2,47,2,5299.99,0.05,11702
1170,3,62,2,3499.99,0.1,11703
1171,1,94,2,249.99,0.2,11711
1171,2,92,2,209.99,0.07,11712
1171,3,10,2,1549,0.07,11713
1172,1,78,2,647.99,0.07,11721
1172,2,104,1,481.99,0.2,11722
1173,1,95,1,299.99,0.2,11731
1173,2,17,1,429,0.07,11732
1173,3,68,1,449.99,0.05,11733
1173,4,103,2,551.99,0.2,11734
1174,1,110,2,470.99,0.2,11741
1174,2,6,1,469.99,0.07,11742
1174,3,106,1,449.99,0.1,11743
1175,1,58,2,4999.99,0.07,11751
1175,2,65,1,346.99,0.2,11752
1175,3,20,1,599.99,0.05,11753
1175,4,3,1,999.99,0.05,11754
1175,5,9,1,2999.99,0.05,11755
1176,1,87,1,189.99,0.1,11761
1177,1,62,2,3499.99,0.07,11771
1177,2,74,1,439.99,0.1,11772
1178,1,46,1,1409.99,0.07,11781
1178,2,77,1,799.99,0.2,11782
1178,3,108,1,449.99,0.05,11783
1178,4,13,2,269.99,0.05,11784
1179,1,93,2,209.99,0.05,11791
1179,2,88,2,189.99,0.05,11792
1179,3,33,2,469.99,0.2,11793
1179,4,50,1,5999.99,0.07,11794
1180,1,66,2,250.99,0.07,11801
1181,1,98,1,489.99,0.1,11811
1182,1,35,1,832.99,0.1,11821
1182,2,49,2,3499.99,0.1,11822
1183,1,63,1,3499.99,0.2,11831
1183,2,80,2,761.99,0.2,11832
1183,3,6,2,469.99,0.05,11833
1184,1,16,2,599.99,0.05,11841
1184,2,71,1,416.99,0.05,11842
1185,1,19,2,449,0.07,11851
1185,2,21,1,269.99,0.07,11852
1185,3,63,2,3499.99,0.1,11853
1185,4,80,1,761.99,0.2,11854
1186,1,48,2,1499.99,0.1,11861
1186,2,49,1,3499.99,0.07,11862
1186,3,106,1,449.99,0.1,11863
1186,4,27,1,999.99,0.2,11864
1187,1,36,2,832.99,0.1,11871
1187,2,79,1,402.99,0.07,11872
1187,3,4,1,2899.99,0.1,11873
1187,4,53,2,749.99,0.1,11874
1188,1,66,2,250.99,0.1,11881
1188,2,91,2,349.99,0.2,11882
1188,3,87,2,189.99,0.1,11883
1189,1,55,1,2699.99,0.07,11891
1189,2,102,2,489.99,0.1,11892
1189,3,40,2,4999.99,0.1,11893
1190,1,71,1,416.99,0.07,11901
1191,1,40,2,4999.99,0.1,11911
1191,2,89,2,209.99,0.1,11912
1191,3,100,1,489.99,0.07,11913
1192,1,24,2,549.99,0.1,11921
1192,2,88,2,189.99,0.07,11922
1192,3,37,2,379.99,0.2,11923
1193,1,83,2,149.99,0.05,11931
1193,2,27,1,999.99,0.05,11932
1194,1,71,1,416.99,0.05,11941
1194,2,7,2,3999.99,0.07,11942
1194,3,105,2,533.99,0.1,11943
1194,4,84,1,109.99,0.05,11944
1195,1,52,1,875.99,0.07,11951
1196,1,53,1,749.99,0.07,11961
1197,1,13,1,269.99,0.07,11971
1197,2,108,2,449.99,0.05,11972
1197,3,9,2,2999.99,0.05,11973
1197,4,106,2,449.99,0.2,11974
1198,1,105,1,533.99,0.05,11981
1199,1,32,1,469.99,0.05,11991
1199,2,94,2,249.99,0.07,11992
1199,3,109,2,416.99,0.1,11993
1200,1,42,2,2299.99,0.2,12001
1201,1,95,1,299.99,0.07,12011
1201,2,13,1,269.99,0.05,12012
1201,3,26,1,599.99,0.2,12013
1201,4,17,2,429,0.05,12014
1201,5,19,2,449,0.2,12015
1202,1,84,2,109.99,0.05,12021
1203,1,6,2,469.99,0.07,12031
1203,2,55,1,2699.99,0.05,12032
1204,1,37,2,379.99,0.07,12041
1205,1,105,2,533.99,0.2,12051
1205,2,46,2,1409.99,0.2,12052
1205,3,71,1,416.99,0.05,12053
1205,4,79,2,402.99,0.07,12054
1205,5,92,1,209.99,0.1,12055
1206,1,73,1,749.99,0.07,12061
1206,2,29,1,999.99,0.2,12062
1207,1,104,1,481.99,0.05,12071
1207,2,103,1,551.99,0.1,12072
1207,3,23,1,299.99,0.07,12073
1208,1,12,1,549.99,0.2,12081
1208,2,65,2,346.99,0.07,12082
1208,3,86,2,149.99,0.2,12083
1208,4,13,2,269.99,0.1,12084
1208,5,87,1,189.99,0.07,12085
1209,1,89,1,209.99,0.07,12091
1209,2,97,1,349.99,0.05,12092
1210,1,26,1,599.99,0.1,12101
1210,2,6,2,469.99,0.07,12102
1210,3,78,2,647.99,0.05,12103
1210,4,84,1,109.99,0.1,12104
1210,5,35,2,832.99,0.05,12105
1211,1,15,2,529.99,0.2,12111
1211,2,59,1,2599.99,0.05,12112
1211,3,92,1,209.99,0.2,12113
1211,4,93,1,209.99,0.1,12114
1211,5,108,2,449.99,0.2,12115
1212,1,74,1,439.99,0.1,12121
1212,2,37,2,379.99,0.07,12122
1212,3,39,2,1499.99,0.05,12123
1212,4,68,2,449.99,0.07,12124
1213,1,64,2,489.99,0.07,12131
1213,2,78,1,647.99,0.07,12132
1213,3,102,2,489.99,0.1,12133
1213,4,15,1,529.99,0.05,12134
1214,1,9,2,2999.99,0.05,12141
1214,2,7,1,3999.99,0.2,12142
1214,3,22,1,269.99,0.05,12143
1214,4,77,2,799.99,0.1,12144
1214,5,67,2,250.99,0.2,12145
1215,1,73,2,749.99,0.1,12151
1215,2,10,2,1549,0.07,12152
1216,1,64,2,489.99,0.1,12161
1216,2,54,1,3199.99,0.05,12162
1216,3,19,1,449,0.2,12163
1216,4,110,2,470.99,0.07,12164
1216,5,43,1,5299.99,0.1,12165
1217,1,73,1,749.99,0.05,12171
1217,2,106,2,449.99,0.05,12172
1218,1,32,1,469.99,0.07,12181
1218,2,102,2,489.99,0.05,12182
1219,1,17,2,429,0.07,12191
1219,2,62,2,3499.99,0.1,12192
1219,3,40,2,4999.99,0.2,12193
1220,1,47,2,5299.99,0.1,12201
1220,2,49,1,3499.99,0.2,12202
1220,3,85,2,329.99,0.2,12203
1221,1,100,1,489.99,0.05,12211
1221,2,81,2,1099.99,0.05,12212
1221,3,42,2,2299.99,0.1,12213
1221,4,38,2,549.99,0.1,12214
1221,5,97,2,349.99,0.07,12215
1222,1,97,1,349.99,0.2,12221
1223,1,103,1,551.99,0.05,12231
1224,1,62,1,3499.99,0.07,12241
1224,2,51,1,6499.99,0.1,12242
1224,3,108,1,449.99,0.05,12243
1224,4,32,1,469.99,0.2,12244
1225,1,81,1,1099.99,0.1,12251
1225,2,59,2,2599.99,0.1,12252
1225,3,6,2,469.99,0.1,12253
1226,1,77,2,799.99,0.05,12261
1226,2,101,1,339.99,0.2,12262
1226,3,11,2,1680.99,0.07,12263
1226,4,51,1,6499.99,0.07,12264
1226,5,42,1,2299.99,0.1,12265
1227,1,90,2,209.99,0.2,12271
1227,2,44,1,539.99,0.07,12272
1227,3,26,1,599.99,0.05,12273
1227,4,8,1,1799.99,0.07,12274
1227,5,42,2,2299.99,0.2,12275
1228,1,92,1,209.99,0.2,12281
1228,2,55,2,2699.99,0.2,12282
1228,3,20,2,599.99,0.05,12283
1229,1,36,2,832.99,0.07,12291
1229,2,61,2,4999.99,0.1,12292
1230,1,32,2,469.99,0.1,12301
1230,2,38,2,549.99,0.07,12302
1231,1,75,2,599.99,0.05,12311
1231,2,70,1,659.99,0.07,12312
1232,1,4,2,2899.99,0.07,12321
1232,2,110,2,470.99,0.05,12322
1232,3,6,2,469.99,0.2,12323
1233,1,87,2,189.99,0.2,12331
1233,2,61,2,4999.99,0.1,12332
1233,3,55,1,2699.99,0.2,12333
1234,1,56,2,5499.99,0.07,12341
1234,2,71,2,416.99,0.07,12342
1235,1,7,1,3999.99,0.1,12351
1236,1,60,1,1559.99,0.07,12361
1236,2,32,2,469.99,0.05,12362
1236,3,91,1,349.99,0.1,12363
1237,1,23,1,299.99,0.1,12371
1237,2,87,2,189.99,0.1,12372
1237,3,95,2,299.99,0.2,12373
1237,4,55,2,2699.99,0.07,12374
1237,5,25,1,499.99,0.07,12375
1238,1,40,1,4999.99,0.1,12381
1238,2,14,1,269.99,0.1,12382
1238,3,99,2,299.99,0.2,12383
1238,4,101,1,339.99,0.1,12384
1239,1,15,2,529.99,0.2,12391
1239,2,91,1,349.99,0.1,12392
1239,3,34,2,469.99,0.1,12393
1239,4,36,1,832.99,0.05,12394
1240,1,107,2,416.99,0.1,12401
1240,2,23,2,299.99,0.05,12402
1240,3,15,2,529.99,0.2,12403
1240,4,77,2,799.99,0.05,12404
1240,5,57,1,1999.99,0.05,12405
1241,1,74,1,439.99,0.05,12411
1241,2,71,2,416.99,0.05,12412
1242,1,94,1,249.99,0.05,12421
1242,2,27,1,999.99,0.07,12422
1242,3,10,1,1549,0.07,12423
1242,4,70,1,659.99,0.2,12424
1243,1,44,1,539.99,0.07,12431
1244,1,45,1,869.99,0.2,12441
1244,2,38,2,549.99,0.07,12442
1244,3,33,1,469.99,0.07,12443
1244,4,37,2,379.99,0.1,12444
1245,1,13,1,269.99,0.1,12451
1246,1,78,2,647.99,0.2,12461
1246,2,46,1,1409.99,0.05,12462
1246,3,45,2,869.99,0.07,12463
1247,1,15,2,529.99,0.1,12471
1247,2,28,2,2499.99,0.1,12472
1247,3,26,1,599.99,0.05,12473
1248,1,94,2,249.99,0.05,12481
1248,2,33,2,469.99,0.1,12482
1248,3,92,1,209.99,0.1,12483
1248,4,12,1,549.99,0.05,12484
1249,1,62,1,3499.99,0.05,12491
1249,2,104,1,481.99,0.05,12492
1249,3,61,1,4999.99,0.2,12493
1250,1,78,2,647.99,0.05,12501
1250,2,66,2,250.99,0.1,12502
1250,3,20,2,599.99,0.05,12503
1250,4,6,2,469.99,0.1,12504
1251,1,40,2,4999.99,0.1,12511
1251,2,56,1,5499.99,0.07,12512
1251,3,7,1,3999.99,0.07,12513
1252,1,79,1,402.99,0.2,12521
1252,2,84,1,109.99,0.2,12522
1252,3,57,2,1999.99,0.05,12523
1253,1,25,2,499.99,0.1,12531
1253,2,21,1,269.99,0.07,12532
1253,3,88,1,189.99,0.2,12533
1254,1,80,1,761.99,0.2,12541
1254,2,91,1,349.99,0.2,12542
